Transcript stable ID,Transcript name,Transcript type
ENSDART00000185642,zgc:174353-203,protein_coding
ENSDART00000190945,zgc:174353-204,protein_coding
ENSDART00000190323,,protein_coding
ENSDART00000170099,slco1f1-202,protein_coding
ENSDART00000167048,slco1f1-201,protein_coding
ENSDART00000186600,slco1f1-203,protein_coding
ENSDART00000057223,rhebl1-201,protein_coding
ENSDART00000176582,mir724b-201,miRNA
ENSDART00000189741,MINDY4B-201,protein_coding
ENSDART00000119000,MIR144-201,miRNA
ENSDART00000130554,isg15-201,protein_coding
ENSDART00000185944,,protein_coding
ENSDART00000167662,mir7146-201,miRNA
ENSDART00000184665,gig2l-203,protein_coding
ENSDART00000180456,,protein_coding
ENSDART00000182740,,protein_coding
ENSDART00000161766,cebp1-201,protein_coding
ENSDART00000118468,mir7a-3-201,miRNA
ENSDART00000040049,camk2d2-201,protein_coding
ENSDART00000044896,camk2d2-202,protein_coding
ENSDART00000181509,adra2a-203,protein_coding
ENSDART00000091924,,protein_coding
ENSDART00000182180,,protein_coding
ENSDART00000193367,,protein_coding
ENSDART00000117665,MIR125B1-201,miRNA
ENSDART00000039810,MYO9A-201,protein_coding
ENSDART00000064012,ca4a-201,protein_coding
ENSDART00000188352,slc25a26-203,protein_coding
ENSDART00000188641,adipor1a-205,protein_coding
ENSDART00000161701,adipor1a-204,protein_coding
ENSDART00000189328,,protein_coding
ENSDART00000073594,ANKRD11-201,protein_coding
ENSDART00000166615,dnm2b-201,protein_coding
ENSDART00000193645,,protein_coding
ENSDART00000189058,,protein_coding
ENSDART00000192070,,protein_coding
ENSDART00000190215,,protein_coding
ENSDART00000191850,,protein_coding
ENSDART00000193686,,protein_coding
ENSDART00000088342,CYTIP-201,protein_coding
ENSDART00000126941,gnal2-201,protein_coding
ENSDART00000182815,gnal2-202,protein_coding
ENSDART00000160797,efna5b-201,protein_coding
ENSDART00000186329,,protein_coding
ENSDART00000192186,DOCK9-201,protein_coding
ENSDART00000168694,BTBD17-201,protein_coding
ENSDART00000191518,sec13-202,protein_coding
ENSDART00000187799,,protein_coding
ENSDART00000191697,hbbe3-202,protein_coding
ENSDART00000179692,bcl2l16-201,protein_coding
ENSDART00000183590,ARL1-201,protein_coding
ENSDART00000169439,ARL1-202,protein_coding
ENSDART00000008504,MED17-201,protein_coding
ENSDART00000169311,ADRA2B-201,protein_coding
ENSDART00000182362,cyp1b1-203,protein_coding
ENSDART00000160835,PEX11G-201,protein_coding
ENSDART00000183634,,protein_coding
ENSDART00000131067,FBXO42-201,protein_coding
ENSDART00000127073,lrrc75bb-201,protein_coding
ENSDART00000162280,,protein_coding
ENSDART00000188708,,protein_coding
ENSDART00000183966,,protein_coding
ENSDART00000193844,,protein_coding
ENSDART00000113552,zgc:163014-201,protein_coding
ENSDART00000187323,,protein_coding
ENSDART00000181999,,protein_coding
ENSDART00000191643,,protein_coding
ENSDART00000190441,,protein_coding
ENSDART00000183494,cldn10a-202,protein_coding
ENSDART00000184252,,protein_coding
ENSDART00000191950,,protein_coding
ENSDART00000073600,kcng4b-201,protein_coding
ENSDART00000113931,ZDHHC11B-201,protein_coding
ENSDART00000193485,gsdf-202,protein_coding
ENSDART00000163696,gsdf-201,protein_coding
ENSDART00000169318,znf1154-202,protein_coding
ENSDART00000164948,znf1154-201,protein_coding
ENSDART00000027850,SLC35E1-201,protein_coding
ENSDART00000170698,,protein_coding
ENSDART00000187172,,protein_coding
ENSDART00000187680,,protein_coding
ENSDART00000181585,magoh-202,protein_coding
ENSDART00000161100,FAT3-201,protein_coding
ENSDART00000181921,,protein_coding
ENSDART00000180060,kmt5ab-205,protein_coding
ENSDART00000165152,PPP2R2D-201,protein_coding
ENSDART00000172175,PPP2R2D-202,protein_coding
ENSDART00000182271,,protein_coding
ENSDART00000193829,GRM5-201,protein_coding
ENSDART00000042767,GRM5-202,protein_coding
ENSDART00000163613,zgc:158417-202,protein_coding
ENSDART00000162488,zgc:158417-201,protein_coding
ENSDART00000074327,IGFBP2-201,protein_coding
ENSDART00000182577,,protein_coding
ENSDART00000130968,RCBTB2-201,protein_coding
ENSDART00000122176,,protein_coding
ENSDART00000189666,smx5-203,protein_coding
ENSDART00000189955,,protein_coding
ENSDART00000182441,,protein_coding
ENSDART00000129303,SLC6A3-201,protein_coding
ENSDART00000163192,,protein_coding
ENSDART00000188142,plpp2b-202,protein_coding
ENSDART00000112694,FAM171A2-201,protein_coding
ENSDART00000123519,ube2e1-201,protein_coding
ENSDART00000180698,,protein_coding
ENSDART00000171182,SORCS3-201,protein_coding
ENSDART00000181222,gjc4a.2-203,protein_coding
ENSDART00000151496,gjc4a.2-202,protein_coding
ENSDART00000141643,gjc4a.2-201,protein_coding
ENSDART00000193331,,protein_coding
ENSDART00000182727,rnd1b-203,protein_coding
ENSDART00000098687,GRB14-201,protein_coding
ENSDART00000186386,SNCG-201,protein_coding
ENSDART00000191813,opn1lw1-203,protein_coding
ENSDART00000188264,,pseudogene
ENSDART00000098565,CRACR2A-201,protein_coding
ENSDART00000175559,tmcc1b-202,protein_coding
ENSDART00000086437,tmcc1b-201,protein_coding
ENSDART00000113147,,protein_coding
ENSDART00000188200,,protein_coding
ENSDART00000189779,tmem230a-202,protein_coding
ENSDART00000114079,NAB2-201,protein_coding
ENSDART00000160157,,protein_coding
ENSDART00000181452,,protein_coding
ENSDART00000167210,,protein_coding
ENSDART00000112297,,protein_coding
ENSDART00000188030,,protein_coding
ENSDART00000193061,,protein_coding
ENSDART00000162586,,protein_coding
ENSDART00000170682,RNF34-201,protein_coding
ENSDART00000171484,RNF34-202,protein_coding
ENSDART00000112242,zgc:194679-201,protein_coding
ENSDART00000193798,,protein_coding
ENSDART00000113625,pimr115-201,protein_coding
ENSDART00000114487,,protein_coding
ENSDART00000181842,prdx6-202,protein_coding
ENSDART00000063877,prdx6-201,protein_coding
ENSDART00000183662,dnal4b-203,protein_coding
ENSDART00000110994,SQLE-201,protein_coding
ENSDART00000081711,,protein_coding
ENSDART00000183083,,protein_coding
ENSDART00000184402,LIMD2-201,protein_coding
ENSDART00000165582,SMCHD1-201,protein_coding
ENSDART00000160391,slc22a5-201,protein_coding
ENSDART00000174438,5S_rRNA.1045-201,rRNA
ENSDART00000174562,,protein_coding
ENSDART00000187380,serpinc1-202,protein_coding
ENSDART00000020982,PTCHD3-201,protein_coding
ENSDART00000180918,tmem144a-205,protein_coding
ENSDART00000176242,ccdc51-202,protein_coding
ENSDART00000081774,ccdc51-201,protein_coding
ENSDART00000182641,,protein_coding
ENSDART00000127875,BMP1-201,protein_coding
ENSDART00000181145,BMP1-202,protein_coding
ENSDART00000180797,,protein_coding
ENSDART00000182679,,protein_coding
ENSDART00000162672,5S_rRNA.576-201,rRNA
ENSDART00000192591,,protein_coding
ENSDART00000175648,,protein_coding
ENSDART00000184939,sox1a-202,protein_coding
ENSDART00000165171,,protein_coding
ENSDART00000177994,5S_rRNA.768-201,rRNA
ENSDART00000130297,,protein_coding
ENSDART00000185725,,protein_coding
ENSDART00000162362,wu:fj16a03-201,protein_coding
ENSDART00000170664,5S_rRNA.602-201,rRNA
ENSDART00000184468,,protein_coding
ENSDART00000172303,slc44a4-201,protein_coding
ENSDART00000055878,RCL1-201,protein_coding
ENSDART00000020282,,protein_coding
ENSDART00000187908,,protein_coding
ENSDART00000092492,trpm4b.1-201,protein_coding
ENSDART00000165578,5S_rRNA.553-201,rRNA
ENSDART00000157873,HACD1-201,protein_coding
ENSDART00000189375,,protein_coding
ENSDART00000191448,5S_rRNA.1629-201,rRNA
ENSDART00000188338,agk-202,protein_coding
ENSDART00000110112,LAMTOR1-201,protein_coding
ENSDART00000169972,NDST1-201,protein_coding
ENSDART00000163808,NDST1-202,protein_coding
ENSDART00000188133,adam28-206,protein_coding
ENSDART00000189383,,protein_coding
ENSDART00000183410,5S_rRNA.1868-201,rRNA
ENSDART00000183496,,protein_coding
ENSDART00000190804,,protein_coding
ENSDART00000179191,,protein_coding
ENSDART00000187466,,protein_coding
ENSDART00000189520,,protein_coding
ENSDART00000051777,zgc:101664-201,protein_coding
ENSDART00000185956,5S_rRNA.1305-201,rRNA
ENSDART00000054650,,protein_coding
ENSDART00000193207,GEMIN2-201,protein_coding
ENSDART00000149779,GEMIN2-202,protein_coding
ENSDART00000160242,tymp-201,protein_coding
ENSDART00000185682,,snoRNA
ENSDART00000159144,zmp:0000001082-201,protein_coding
ENSDART00000182913,zmp:0000001082-202,protein_coding
ENSDART00000057699,cyp46a1.2-201,protein_coding
ENSDART00000187133,,protein_coding
ENSDART00000183063,,protein_coding
ENSDART00000173210,kcnab2a-202,protein_coding
ENSDART00000127292,kcnab2a-201,protein_coding
ENSDART00000083255,adam19a-201,protein_coding
ENSDART00000169494,5S_rRNA.604-201,rRNA
ENSDART00000192582,,protein_coding
ENSDART00000050483,SPDEF-201,protein_coding
ENSDART00000118900,5S_rRNA.2-201,rRNA
ENSDART00000116712,5S_rRNA.144-201,rRNA
ENSDART00000193477,SLC19A1-201,protein_coding
ENSDART00000049465,SLC19A1-202,protein_coding
ENSDART00000183663,SLC19A1-203,protein_coding
ENSDART00000162753,,protein_coding
ENSDART00000024224,FEN1-201,protein_coding
ENSDART00000178622,FEN1-202,protein_coding
ENSDART00000126814,,protein_coding
ENSDART00000166589,ly97.2-201,protein_coding
ENSDART00000109131,SLC25A1-201,protein_coding
ENSDART00000185824,5S_rRNA.1687-201,rRNA
ENSDART00000190785,RAD23B-201,protein_coding
ENSDART00000124615,RAD23B-202,protein_coding
ENSDART00000191550,calm2a-206,protein_coding
ENSDART00000180297,calm2a-204,protein_coding
ENSDART00000188704,calm2a-205,protein_coding
ENSDART00000120582,5S_rRNA.377-201,rRNA
ENSDART00000158127,UST-201,protein_coding
ENSDART00000178536,5S_rRNA.931-201,rRNA
ENSDART00000175251,5S_rRNA.1943-201,rRNA
ENSDART00000172865,RARG-201,protein_coding
ENSDART00000188842,U6.106-201,snRNA
ENSDART00000118392,5S_rRNA.143-201,rRNA
ENSDART00000190689,U6.203-201,snRNA
ENSDART00000109942,mctp2b-201,protein_coding
ENSDART00000189887,,protein_coding
ENSDART00000178004,5S_rRNA.1249-201,rRNA
ENSDART00000180658,,protein_coding
ENSDART00000169606,cxcl11.1-201,protein_coding
ENSDART00000119099,,snoRNA
ENSDART00000186881,,protein_coding
ENSDART00000011146,twist3-201,protein_coding
ENSDART00000179274,5S_rRNA.1407-201,rRNA
ENSDART00000181223,5S_rRNA.1196-201,rRNA
ENSDART00000120065,5S_rRNA.314-201,rRNA
ENSDART00000186105,,protein_coding
ENSDART00000124924,ugt2b1-202,protein_coding
ENSDART00000124017,ugt2b1-201,protein_coding
ENSDART00000184514,U6.194-201,snRNA
ENSDART00000183946,,protein_coding
ENSDART00000063806,ATP6V1B2-201,protein_coding
ENSDART00000185967,5S_rRNA.1278-201,rRNA
ENSDART00000184013,,protein_coding
ENSDART00000164211,,protein_coding
ENSDART00000186160,,protein_coding
ENSDART00000165236,,protein_coding
ENSDART00000162381,DKK3-201,protein_coding
ENSDART00000177943,5S_rRNA.739-201,rRNA
ENSDART00000163910,5S_rRNA.624-201,rRNA
ENSDART00000165504,,protein_coding
ENSDART00000178239,5S_rRNA.1107-201,rRNA
ENSDART00000174825,5S_rRNA.692-201,rRNA
ENSDART00000192583,si:ch73-127m5.3-201,protein_coding
ENSDART00000183594,crata-204,protein_coding
ENSDART00000193852,,protein_coding
ENSDART00000191001,5S_rRNA.1685-201,rRNA
ENSDART00000178107,5S_rRNA.1029-201,rRNA
ENSDART00000129100,,protein_coding
ENSDART00000186044,5S_rRNA.1617-201,rRNA
ENSDART00000168234,CREBBP-201,protein_coding
ENSDART00000173689,si:ch73-40a2.1-201,protein_coding
ENSDART00000176476,5S_rRNA.799-201,rRNA
ENSDART00000128696,opn8a-201,protein_coding
ENSDART00000165184,Metazoa_SRP.18-201,misc_RNA
ENSDART00000193815,,protein_coding
ENSDART00000189484,,protein_coding
ENSDART00000056494,mfap4.4-201,protein_coding
ENSDART00000056021,,protein_coding
ENSDART00000186589,5S_rRNA.1439-201,rRNA
ENSDART00000169688,prlh-201,protein_coding
ENSDART00000166238,rplp2-201,protein_coding
ENSDART00000117439,mir200a-201,miRNA
ENSDART00000188426,U1.99-201,snRNA
ENSDART00000185304,dre-mir-430a-8-201,miRNA
ENSDART00000109791,,protein_coding
ENSDART00000179728,,protein_coding
ENSDART00000160165,AP3D1-201,protein_coding
ENSDART00000185652,U1.101-201,snRNA
ENSDART00000117680,MIR21-201,miRNA
ENSDART00000184683,,protein_coding
ENSDART00000184109,,protein_coding
ENSDART00000181898,5S_rRNA.1457-201,rRNA
ENSDART00000184387,zgc:193505-203,protein_coding
ENSDART00000183038,,protein_coding
ENSDART00000192393,,protein_coding
ENSDART00000193962,5S_rRNA.1693-201,rRNA
ENSDART00000168983,,protein_coding
ENSDART00000158473,RECK-201,protein_coding
ENSDART00000129135,RECK-202,protein_coding
ENSDART00000192139,RECK-203,protein_coding
ENSDART00000183905,vtg2-205,protein_coding
ENSDART00000105263,vtg2-204,protein_coding
ENSDART00000054822,NKX3-2-201,protein_coding
ENSDART00000180732,,miRNA
ENSDART00000167230,cfap53-201,protein_coding
ENSDART00000175397,5S_rRNA.1158-201,rRNA
ENSDART00000186249,cd7al-202,protein_coding
ENSDART00000186205,,protein_coding
ENSDART00000190772,U6.141-201,snRNA
ENSDART00000170482,PRPF39-201,protein_coding
ENSDART00000167508,,protein_coding
ENSDART00000122977,Metazoa_SRP.9-201,misc_RNA
ENSDART00000188152,,miRNA
ENSDART00000123585,,protein_coding
ENSDART00000116726,MIR211-201,miRNA
ENSDART00000190190,dre-mir-430b-14-201,miRNA
ENSDART00000079233,dnaaf3l-201,protein_coding
ENSDART00000122928,mir194b-201,miRNA
ENSDART00000117354,MIR129-2-201,miRNA
ENSDART00000185155,,protein_coding
ENSDART00000185533,dgke-203,protein_coding
ENSDART00000180181,,protein_coding
ENSDART00000164522,INHBB-201,protein_coding
ENSDART00000187746,,protein_coding
ENSDART00000109316,zgc:173587-201,protein_coding
ENSDART00000161351,GORASP1-201,protein_coding
ENSDART00000137777,dnaaf3-201,protein_coding
ENSDART00000192351,,protein_coding
ENSDART00000171402,PIGB-201,protein_coding
ENSDART00000111097,TCIM-201,protein_coding
ENSDART00000186685,,protein_coding
ENSDART00000112019,SETD9-201,protein_coding
ENSDART00000181717,cldc1-202,protein_coding
ENSDART00000163519,,protein_coding
ENSDART00000090548,ASTE1-201,protein_coding
ENSDART00000116097,dre-mir-29b-1-201,miRNA
ENSDART00000158955,,protein_coding
ENSDART00000193139,,miRNA
ENSDART00000166268,YTHDC2-201,protein_coding
ENSDART00000192008,,protein_coding
ENSDART00000158840,,protein_coding
ENSDART00000187768,,protein_coding
ENSDART00000160998,STK10-201,protein_coding
ENSDART00000152327,WDR45B-201,protein_coding
ENSDART00000191826,,protein_coding
ENSDART00000110932,,protein_coding
ENSDART00000188066,,protein_coding
ENSDART00000185608,,protein_coding
ENSDART00000122964,zmp:0000001006-201,protein_coding
ENSDART00000157746,PDE6G-201,protein_coding
ENSDART00000190629,cd7al-203,protein_coding
ENSDART00000186353,,protein_coding
ENSDART00000083534,GPATCH3-201,protein_coding
ENSDART00000180195,sncga-205,protein_coding
ENSDART00000183221,sncga-206,protein_coding
ENSDART00000192009,,protein_coding
ENSDART00000049593,unm_sa1506-201,protein_coding
ENSDART00000179890,,protein_coding
ENSDART00000190918,GADD45G-201,protein_coding
ENSDART00000183131,,protein_coding
ENSDART00000170384,,protein_coding
ENSDART00000127740,CTIF-201,protein_coding
ENSDART00000165065,UQCR10-201,protein_coding
ENSDART00000191201,exoc3-205,protein_coding
ENSDART00000181368,,protein_coding
ENSDART00000188828,dnajc3a-203,protein_coding
ENSDART00000124290,MFN1-201,protein_coding
ENSDART00000165085,apol1-201,protein_coding
ENSDART00000185218,,protein_coding
ENSDART00000163287,NHLRC3-201,protein_coding
ENSDART00000115360,,protein_coding
ENSDART00000186739,poglut3-203,protein_coding
ENSDART00000188420,cdnf-202,protein_coding
ENSDART00000163151,cep72-201,protein_coding
ENSDART00000191900,,protein_coding
ENSDART00000048432,DLG4-201,protein_coding
ENSDART00000182032,lsm12b-201,protein_coding
ENSDART00000159630,,protein_coding
ENSDART00000165570,rgs3a-201,protein_coding
ENSDART00000183995,ALDOC-201,protein_coding
ENSDART00000026766,ALDOC-202,protein_coding
ENSDART00000135053,trim35-45-201,protein_coding
ENSDART00000179378,,protein_coding
ENSDART00000178985,,protein_coding
ENSDART00000174635,,protein_coding
ENSDART00000033121,MORN3-201,protein_coding
ENSDART00000193533,,protein_coding
ENSDART00000179945,,protein_coding
ENSDART00000179844,,protein_coding
ENSDART00000182522,,protein_coding
ENSDART00000188657,,protein_coding
ENSDART00000189825,,protein_coding
ENSDART00000162435,GRM4-201,protein_coding
ENSDART00000115118,tns1a-201,protein_coding
ENSDART00000159916,tns1a-202,protein_coding
ENSDART00000111651,,protein_coding
ENSDART00000193491,,protein_coding
ENSDART00000164678,KATNAL1-201,protein_coding
ENSDART00000165384,,protein_coding
ENSDART00000126857,,protein_coding
ENSDART00000192793,,protein_coding
ENSDART00000122435,si:dkey-30g5.2-201,protein_coding
ENSDART00000167900,,protein_coding
ENSDART00000099545,,protein_coding
ENSDART00000131172,,protein_coding
ENSDART00000191041,taf13-202,protein_coding
ENSDART00000193361,,protein_coding
ENSDART00000188283,NPAS3-201,protein_coding
ENSDART00000183311,NPAS3-202,protein_coding
ENSDART00000186158,NPAS3-203,protein_coding
ENSDART00000190329,NPAS3-204,protein_coding
ENSDART00000186691,,protein_coding
ENSDART00000192011,,protein_coding
ENSDART00000186692,,protein_coding
ENSDART00000191193,CYTL1-201,protein_coding
ENSDART00000161846,map1lc3c-201,protein_coding
ENSDART00000180007,,protein_coding
ENSDART00000158946,DGAT1-201,protein_coding
ENSDART00000182866,,protein_coding
ENSDART00000182835,polr2l-202,protein_coding
ENSDART00000002498,ELP4-201,protein_coding
ENSDART00000162962,ELP4-202,protein_coding
ENSDART00000064468,CRMP1-201,protein_coding
ENSDART00000024615,RNPEPL1-201,protein_coding
ENSDART00000164315,DDX46-201,protein_coding
ENSDART00000163621,,protein_coding
ENSDART00000193055,,protein_coding
ENSDART00000180577,dbx1b-202,protein_coding
ENSDART00000178321,,protein_coding
ENSDART00000082797,COQ2-201,protein_coding
ENSDART00000191081,naa10-202,protein_coding
ENSDART00000169787,cnksr3-201,protein_coding
ENSDART00000111328,CUTC-201,protein_coding
ENSDART00000158510,dicp1.17-201,protein_coding
ENSDART00000055706,her15.2-201,protein_coding
ENSDART00000182734,RAB7A-201,protein_coding
ENSDART00000123608,RAB7A-202,protein_coding
ENSDART00000113926,RAB7A-203,protein_coding
ENSDART00000113030,CEP112-201,protein_coding
ENSDART00000157764,CEP112-202,protein_coding
ENSDART00000163598,DUSP2-201,protein_coding
ENSDART00000192366,prdx3-205,protein_coding
ENSDART00000181851,prdx3-204,protein_coding
ENSDART00000168737,SNORD15.4-201,snoRNA
ENSDART00000187836,,protein_coding
ENSDART00000120461,5S_rRNA.364-201,rRNA
ENSDART00000192664,,protein_coding
ENSDART00000158286,,protein_coding
ENSDART00000193090,,protein_coding
ENSDART00000193612,,protein_coding
ENSDART00000189364,5S_rRNA.1607-201,rRNA
ENSDART00000119150,5S_rRNA.621-201,rRNA
ENSDART00000172137,NUDT6-201,protein_coding
ENSDART00000181289,NUDT6-202,protein_coding
ENSDART00000180874,,protein_coding
ENSDART00000042006,BAIAP2L1-201,protein_coding
ENSDART00000120936,5S_rRNA.418-201,rRNA
ENSDART00000022999,ube2ib-201,protein_coding
ENSDART00000058348,,protein_coding
ENSDART00000186072,fshr-202,protein_coding
ENSDART00000182003,cd63-202,protein_coding
ENSDART00000179592,,protein_coding
ENSDART00000160857,GDPD4-201,protein_coding
ENSDART00000161520,GDPD4-202,protein_coding
ENSDART00000161915,5S_rRNA.551-201,rRNA
ENSDART00000180025,5S_rRNA.1426-201,rRNA
ENSDART00000185936,U1.171-201,snRNA
ENSDART00000177378,5S_rRNA.1319-201,rRNA
ENSDART00000178879,5S_rRNA.796-201,rRNA
ENSDART00000028565,ahsg1-201,protein_coding
ENSDART00000177241,5S_rRNA.718-201,rRNA
ENSDART00000188998,5S_rRNA.1587-201,rRNA
ENSDART00000074638,ankrd31-201,protein_coding
ENSDART00000178711,5S_rRNA.965-201,rRNA
ENSDART00000186137,bbip1-203,protein_coding
ENSDART00000193352,,protein_coding
ENSDART00000174435,,protein_coding
ENSDART00000103004,zmp:0000000760-201,protein_coding
ENSDART00000041236,rfx3-201,protein_coding
ENSDART00000171171,rfx3-202,protein_coding
ENSDART00000078241,zmp:0000001175-201,protein_coding
ENSDART00000191246,zmp:0000001175-202,protein_coding
ENSDART00000193310,,protein_coding
ENSDART00000121203,5S_rRNA.645-201,rRNA
ENSDART00000158176,U1.41-201,snRNA
ENSDART00000164087,fgf21-201,protein_coding
ENSDART00000110227,,protein_coding
ENSDART00000193918,5S_rRNA.1446-201,rRNA
ENSDART00000169887,wu:fu71h07-201,protein_coding
ENSDART00000180299,U1.126-201,snRNA
ENSDART00000183890,5S_rRNA.1895-201,rRNA
ENSDART00000171719,atrxl-201,protein_coding
ENSDART00000191300,5S_rRNA.1609-201,rRNA
ENSDART00000177642,,protein_coding
ENSDART00000193965,,protein_coding
ENSDART00000120847,5S_rRNA.554-201,rRNA
ENSDART00000188393,,protein_coding
ENSDART00000170370,,protein_coding
ENSDART00000161296,,protein_coding
ENSDART00000192437,U1.83-201,snRNA
ENSDART00000158336,,snoRNA
ENSDART00000187065,acp5b-203,protein_coding
ENSDART00000186645,5S_rRNA.1701-201,rRNA
ENSDART00000181156,5S_rRNA.1248-201,rRNA
ENSDART00000184801,,protein_coding
ENSDART00000179794,,protein_coding
ENSDART00000183578,prkrip1-202,protein_coding
ENSDART00000119419,5S_rRNA.242-201,rRNA
ENSDART00000174777,5S_rRNA.1108-201,rRNA
ENSDART00000181255,U4.11-201,snRNA
ENSDART00000026145,,protein_coding
ENSDART00000180290,,protein_coding
ENSDART00000180428,cart2-202,protein_coding
ENSDART00000117131,5S_rRNA.174-201,rRNA
ENSDART00000125299,PLK2-201,protein_coding
ENSDART00000174595,5S_rRNA.1063-201,rRNA
ENSDART00000179261,5S_rRNA.1009-201,rRNA
ENSDART00000180210,U6.73-201,snRNA
ENSDART00000186616,5S_rRNA.1554-201,rRNA
ENSDART00000177888,SNORD82.1-201,snoRNA
ENSDART00000188454,,protein_coding
ENSDART00000158531,OPRL1-201,protein_coding
ENSDART00000105135,OPRL1-202,protein_coding
ENSDART00000167277,5S_rRNA.642-201,rRNA
ENSDART00000191208,arl4ab-202,protein_coding
ENSDART00000184034,RPL35-201,protein_coding
ENSDART00000009241,RPL35-202,protein_coding
ENSDART00000114928,and2-201,protein_coding
ENSDART00000184983,pou2f3-202,protein_coding
ENSDART00000044803,pou2f3-201,protein_coding
ENSDART00000192282,pou2f3-203,protein_coding
ENSDART00000118832,5S_rRNA.57-201,rRNA
ENSDART00000179510,WDR70-201,protein_coding
ENSDART00000176548,WDR70-202,protein_coding
ENSDART00000185270,WDR70-203,protein_coding
ENSDART00000180368,WDR70-204,protein_coding
ENSDART00000189818,5S_rRNA.1938-201,rRNA
ENSDART00000188167,,protein_coding
ENSDART00000187343,,protein_coding
ENSDART00000189476,U6.250-201,snRNA
ENSDART00000189607,,protein_coding
ENSDART00000120816,5S_rRNA.404-201,rRNA
ENSDART00000161465,,protein_coding
ENSDART00000115833,U5.2-201,snRNA
ENSDART00000119934,5S_rRNA.659-201,rRNA
ENSDART00000160820,5S_rRNA.601-201,rRNA
ENSDART00000190481,5S_rRNA.1538-201,rRNA
ENSDART00000120359,5S_rRNA.351-201,rRNA
ENSDART00000190097,U6.65-201,snRNA
ENSDART00000148623,,protein_coding
ENSDART00000189574,,protein_coding
ENSDART00000189710,,protein_coding
ENSDART00000185056,,protein_coding
ENSDART00000186102,Metazoa_SRP.39-201,misc_RNA
ENSDART00000189284,5S_rRNA.1496-201,rRNA
ENSDART00000185206,,snoRNA
ENSDART00000189651,,miRNA
ENSDART00000174091,zgc:194215-201,protein_coding
ENSDART00000117529,,snoRNA
ENSDART00000057865,IER3IP1-201,protein_coding
ENSDART00000193576,LARGE1-201,protein_coding
ENSDART00000157935,LARGE1-202,protein_coding
ENSDART00000182285,PARK7-201,protein_coding
ENSDART00000017774,CACNG5-201,protein_coding
ENSDART00000193953,,protein_coding
ENSDART00000193064,,protein_coding
ENSDART00000193181,,protein_coding
ENSDART00000180535,,protein_coding
ENSDART00000166891,,protein_coding
ENSDART00000183066,,protein_coding
ENSDART00000170268,mir202-201,miRNA
ENSDART00000184301,5S_rRNA.1890-201,rRNA
ENSDART00000178119,5S_rRNA.945-201,rRNA
ENSDART00000117879,MIR26A2-201,miRNA
ENSDART00000182206,5S_rRNA.1661-201,rRNA
ENSDART00000187145,,miRNA
ENSDART00000189660,5S_rRNA.1320-201,rRNA
ENSDART00000186959,5S_rRNA.1594-201,rRNA
ENSDART00000103467,ARF5-201,protein_coding
ENSDART00000092389,NUP210-201,protein_coding
ENSDART00000169100,GLG1-201,protein_coding
ENSDART00000180309,lhfpl5b-204,protein_coding
ENSDART00000178632,5S_rRNA.910-201,rRNA
ENSDART00000172289,,misc_RNA
ENSDART00000187412,,protein_coding
ENSDART00000187355,5S_rRNA.1880-201,rRNA
ENSDART00000182154,avd-203,protein_coding
ENSDART00000109916,grin3a-201,protein_coding
ENSDART00000180867,grin3a-202,protein_coding
ENSDART00000179860,,protein_coding
ENSDART00000116825,dre-mir-462-201,miRNA
ENSDART00000120480,5S_rRNA.366-201,rRNA
ENSDART00000109507,RAP1GDS1-201,protein_coding
ENSDART00000129775,,protein_coding
ENSDART00000192209,,protein_coding
ENSDART00000145965,MSANTD2-201,protein_coding
ENSDART00000118125,,miRNA
ENSDART00000178256,5S_rRNA.723-201,rRNA
ENSDART00000186877,,protein_coding
ENSDART00000167563,,miRNA
ENSDART00000184527,vwa8-203,protein_coding
ENSDART00000182646,,protein_coding
ENSDART00000190091,rgs4-203,protein_coding
ENSDART00000191307,,protein_coding
ENSDART00000174857,5S_rRNA.835-201,rRNA
ENSDART00000118106,,snoRNA
ENSDART00000181230,JMY-201,protein_coding
ENSDART00000187945,U3.6-201,snoRNA
ENSDART00000167316,,protein_coding
ENSDART00000193380,cdc42l-202,protein_coding
ENSDART00000189783,U6.185-201,snRNA
ENSDART00000130903,ralyl-201,protein_coding
ENSDART00000192498,ralyl-202,protein_coding
ENSDART00000187675,gnao1b-204,protein_coding
ENSDART00000186133,gnao1b-203,protein_coding
ENSDART00000121614,PLCB2-201,protein_coding
ENSDART00000187758,U6.131-201,snRNA
ENSDART00000114732,mrpl58-201,protein_coding
ENSDART00000182898,znf971-203,protein_coding
ENSDART00000158991,znf971-201,protein_coding
ENSDART00000174052,znf971-202,protein_coding
ENSDART00000192840,,protein_coding
ENSDART00000174816,5S_rRNA.1083-201,rRNA
ENSDART00000011936,ccdc106a-201,protein_coding
ENSDART00000193523,,protein_coding
ENSDART00000166903,U1.44-201,snRNA
ENSDART00000188877,ric8b-205,protein_coding
ENSDART00000075188,,protein_coding
ENSDART00000169233,si:dkey-31i7.2-202,protein_coding
ENSDART00000165496,si:dkey-31i7.2-201,protein_coding
ENSDART00000193230,Metazoa_SRP.46-201,misc_RNA
ENSDART00000026000,MYOF-201,protein_coding
ENSDART00000188966,rhocb-203,protein_coding
ENSDART00000164301,,protein_coding
ENSDART00000082625,,protein_coding
ENSDART00000181165,,protein_coding
ENSDART00000185704,,protein_coding
ENSDART00000127091,,protein_coding
ENSDART00000180839,gxylt2-202,protein_coding
