Transcript stable ID,Transcript name,Transcript type
ENSDART00000124528,si:cabz01054394.5-201,protein_coding
ENSDART00000182434,si:cabz01054394.5-203,protein_coding
ENSDART00000156882,FUT9-201,protein_coding
ENSDART00000166585,,antisense
ENSDART00000059630,,protein_coding
ENSDART00000192423,,protein_coding
ENSDART00000146529,rpusd1-202,protein_coding
ENSDART00000084549,rpusd1-201,protein_coding
ENSDART00000058565,pttg1ipb-201,protein_coding
ENSDART00000146721,pttg1ipb-202,retained_intron
ENSDART00000154915,FUT9-201,protein_coding
ENSDART00000104648,FUT9-202,protein_coding
ENSDART00000143447,spsb4b-202,protein_coding
ENSDART00000059327,spsb4b-201,protein_coding
ENSDART00000187063,spsb4b-203,protein_coding
ENSDART00000158254,,protein_coding
ENSDART00000182941,,protein_coding
ENSDART00000131824,tmem237a-202,nonsense_mediated_decay
ENSDART00000017593,tmem237a-201,protein_coding
ENSDART00000145503,tmem237a-203,protein_coding
ENSDART00000078485,,protein_coding
ENSDART00000106253,si:cabz01054394.7-201,protein_coding
ENSDART00000155778,,lincRNA
ENSDART00000154626,,lincRNA
ENSDART00000154082,,retained_intron
ENSDART00000143050,raly-202,protein_coding
ENSDART00000083999,raly-201,protein_coding
ENSDART00000163648,raly-203,protein_coding
ENSDART00000138539,AIG1-201,protein_coding
ENSDART00000007253,AIG1-202,protein_coding
ENSDART00000007308,wnt10a-201,protein_coding
ENSDART00000190282,wnt10a-202,protein_coding
ENSDART00000157280,,lincRNA
ENSDART00000138998,,processed_transcript
ENSDART00000155455,,protein_coding
ENSDART00000115221,adat2-201,protein_coding
ENSDART00000152885,adat2-202,protein_coding
ENSDART00000154384,si:ch211-276c2.4-201,protein_coding
ENSDART00000181460,si:ch211-276c2.4-202,protein_coding
ENSDART00000156039,,protein_coding
ENSDART00000112082,rufy1-201,protein_coding
ENSDART00000171792,rufy1-202,retained_intron
ENSDART00000154310,,protein_coding
ENSDART00000155451,,protein_coding
ENSDART00000035867,,protein_coding
ENSDART00000132132,reps1-201,protein_coding
ENSDART00000153003,reps1-202,protein_coding
ENSDART00000111510,ptger1c-201,protein_coding
ENSDART00000114174,muc13b-201,protein_coding
ENSDART00000124779,igflr1-201,protein_coding
ENSDART00000018908,slc27a1a-201,protein_coding
ENSDART00000184183,slc27a1a-202,protein_coding
ENSDART00000168154,si:ch211-203c5.3-202,protein_coding
ENSDART00000160935,si:ch211-203c5.3-201,protein_coding
ENSDART00000075740,gabrg2-201,protein_coding
ENSDART00000188804,gabrg2-204,protein_coding
ENSDART00000092821,gabrg2-202,protein_coding
ENSDART00000165743,gabrg2-203,protein_coding
ENSDART00000166660,,processed_transcript
ENSDART00000151923,SLCO5A1-201,protein_coding
ENSDART00000152026,SLCO5A1-202,protein_coding
ENSDART00000180193,SLCO5A1-203,protein_coding
ENSDART00000010944,dctn5-201,protein_coding
ENSDART00000154365,,protein_coding
ENSDART00000065143,unc119b-201,protein_coding
ENSDART00000126180,si:dkey-210j14.3-201,protein_coding
ENSDART00000139825,tmem150c-201,protein_coding
ENSDART00000140886,tmem150c-202,retained_intron
ENSDART00000193579,tmem150c-203,protein_coding
ENSDART00000169500,,protein_coding
ENSDART00000154113,,protein_coding
ENSDART00000138018,zgc:113210-201,protein_coding
ENSDART00000165264,,processed_transcript
ENSDART00000154230,,protein_coding
ENSDART00000167443,,protein_coding
ENSDART00000155585,,protein_coding
ENSDART00000075909,,protein_coding
ENSDART00000170223,,protein_coding
ENSDART00000154682,,lincRNA
ENSDART00000174241,si:ch73-170d6.2-202,nonsense_mediated_decay
ENSDART00000165749,si:ch73-170d6.2-201,protein_coding
ENSDART00000154260,,protein_coding
ENSDART00000125455,,protein_coding
ENSDART00000168363,,unprocessed_pseudogene
ENSDART00000111450,plekha7a-202,protein_coding
ENSDART00000140444,plekha7a-203,protein_coding
ENSDART00000171128,plekha7a-204,protein_coding
ENSDART00000086094,plekha7a-201,protein_coding
ENSDART00000055269,gng13b-201,protein_coding
ENSDART00000155248,,protein_coding
ENSDART00000144767,gabra1-202,protein_coding
ENSDART00000100000,gabra1-201,protein_coding
ENSDART00000166148,gabra1-203,protein_coding
ENSDART00000139037,pgls-201,protein_coding
ENSDART00000156690,ftr88-201,protein_coding
ENSDART00000176952,ftr88-202,protein_coding
ENSDART00000148870,kmt2bb-201,protein_coding
ENSDART00000180400,kmt2bb-202,protein_coding
ENSDART00000166927,,protein_coding
ENSDART00000158392,,protein_coding
ENSDART00000155464,ftr73-201,protein_coding
ENSDART00000154410,colgalt1a-201,protein_coding
ENSDART00000146991,C5H2orf42-201,protein_coding
ENSDART00000083074,C5H2orf42-202,protein_coding
ENSDART00000191028,C5H2orf42-203,protein_coding
ENSDART00000160907,si:ch73-170d6.3-201,protein_coding
ENSDART00000189155,si:ch73-170d6.3-202,protein_coding
ENSDART00000006381,psen2-201,protein_coding
ENSDART00000108639,gmip-201,protein_coding
ENSDART00000171185,gmip-202,protein_coding
ENSDART00000075992,cryba1b-201,protein_coding
ENSDART00000140644,cryba1b-202,protein_coding
ENSDART00000178419,cryba1b-203,protein_coding
ENSDART00000109138,hbegfa-201,protein_coding
ENSDART00000149049,hbegfa-202,retained_intron
ENSDART00000168151,lmx1al-202,protein_coding
ENSDART00000098826,lmx1al-201,protein_coding
ENSDART00000132703,traf7-201,protein_coding
ENSDART00000143637,traf7-202,retained_intron
ENSDART00000190995,traf7-203,protein_coding
ENSDART00000193219,traf7-204,protein_coding
ENSDART00000109107,csrnp1b-202,protein_coding
ENSDART00000133889,csrnp1b-203,retained_intron
ENSDART00000135405,csrnp1b-204,protein_coding
ENSDART00000056082,csrnp1b-201,protein_coding
ENSDART00000058958,atp13a1-201,protein_coding
ENSDART00000150911,CASKIN1-201,protein_coding
ENSDART00000031390,CASKIN1-202,protein_coding
ENSDART00000160213,,protein_coding
ENSDART00000185830,,protein_coding
ENSDART00000191908,,protein_coding
ENSDART00000028294,zgc:56106-201,protein_coding
ENSDART00000164127,si:ch73-170d6.4-201,protein_coding
ENSDART00000160623,,protein_coding
ENSDART00000190016,,protein_coding
ENSDART00000182305,,protein_coding
ENSDART00000099302,ftr72-201,protein_coding
ENSDART00000139498,ftr72-202,protein_coding
ENSDART00000156935,pbx4-202,protein_coding
ENSDART00000104683,pbx4-201,protein_coding
ENSDART00000165939,si:ch211-286o17.1-201,protein_coding
ENSDART00000171087,si:ch211-286o17.1-202,protein_coding
ENSDART00000160502,sh3pxd2b-201,retained_intron
ENSDART00000166936,sh3pxd2b-202,protein_coding
ENSDART00000172135,sh3pxd2b-203,protein_coding
ENSDART00000145908,,protein_coding
ENSDART00000122397,,protein_coding
ENSDART00000062081,lpar2a-201,protein_coding
ENSDART00000187297,lpar2a-202,protein_coding
ENSDART00000160968,,protein_coding
ENSDART00000190597,,protein_coding
ENSDART00000154971,,protein_coding
ENSDART00000187125,,protein_coding
ENSDART00000137581,tia1-203,retained_intron
ENSDART00000135021,tia1-202,retained_intron
ENSDART00000074400,tia1-201,protein_coding
ENSDART00000138973,tia1-204,retained_intron
ENSDART00000145555,cyc1-204,processed_transcript
ENSDART00000055504,cyc1-201,protein_coding
ENSDART00000151401,cyc1-205,retained_intron
ENSDART00000137519,cyc1-202,retained_intron
ENSDART00000141128,cyc1-203,protein_coding
ENSDART00000115117,brd4-202,protein_coding
ENSDART00000114343,brd4-201,protein_coding
ENSDART00000136726,MAGI3-201,protein_coding
ENSDART00000044487,MAGI3-202,protein_coding
ENSDART00000171311,si:ch73-43g23.1-201,protein_coding
ENSDART00000156819,slc25a36b-201,protein_coding
ENSDART00000156490,pet100-201,protein_coding
ENSDART00000168543,,protein_coding
ENSDART00000167784,,protein_coding
ENSDART00000141193,clu-202,protein_coding
ENSDART00000127173,clu-201,protein_coding
ENSDART00000153114,clu-203,protein_coding
ENSDART00000192708,clu-204,protein_coding
ENSDART00000152550,,protein_coding
ENSDART00000079326,,protein_coding
ENSDART00000170024,,protein_coding
ENSDART00000031234,stxbp2-201,protein_coding
ENSDART00000076000,cpdb-201,protein_coding
ENSDART00000113607,cpdb-202,protein_coding
ENSDART00000059508,pxylp1-201,protein_coding
ENSDART00000137434,pxylp1-202,protein_coding
ENSDART00000174359,si:cabz01021433.2-202,retained_intron
ENSDART00000174158,si:cabz01021433.2-201,protein_coding
ENSDART00000011780,xab2-201,protein_coding
ENSDART00000037813,cd81b-201,protein_coding
ENSDART00000156531,,antisense
ENSDART00000192722,,antisense
ENSDART00000135234,STK32B-201,protein_coding
ENSDART00000151196,gtf2f1-204,retained_intron
ENSDART00000026090,gtf2f1-201,protein_coding
ENSDART00000151411,gtf2f1-206,protein_coding
ENSDART00000151475,gtf2f1-207,retained_intron
ENSDART00000151211,gtf2f1-205,protein_coding
ENSDART00000111878,gtf2f1-203,protein_coding
ENSDART00000047660,gtf2f1-202,protein_coding
ENSDART00000138329,dpysl3-202,protein_coding
ENSDART00000065097,dpysl3-201,protein_coding
ENSDART00000140655,srd5a2a-203,retained_intron
ENSDART00000064007,srd5a2a-201,protein_coding
ENSDART00000123527,srd5a2a-202,nonsense_mediated_decay
ENSDART00000148131,nr5a5-204,retained_intron
ENSDART00000057123,nr5a5-201,protein_coding
ENSDART00000125515,nr5a5-202,protein_coding
ENSDART00000143096,nr5a5-203,protein_coding
ENSDART00000158194,wu:fc30c06-201,protein_coding
ENSDART00000055248,alkbh7-201,protein_coding
ENSDART00000172910,map1aa-202,protein_coding
ENSDART00000174133,map1aa-204,protein_coding
ENSDART00000172951,map1aa-203,protein_coding
ENSDART00000182710,map1aa-205,protein_coding
ENSDART00000083002,map1aa-201,protein_coding
ENSDART00000152724,si:ch211-191a16.5-201,protein_coding
ENSDART00000159874,si:ch211-191a16.5-202,protein_coding
ENSDART00000169597,si:cabz01021426.2-201,protein_coding
ENSDART00000174367,si:cabz01021426.2-202,protein_coding
ENSDART00000174391,zgc:171727-202,protein_coding
ENSDART00000158404,zgc:171727-201,protein_coding
ENSDART00000012826,pex3-201,protein_coding
ENSDART00000153008,pex3-202,retained_intron
ENSDART00000174198,si:cabz01021430.2-202,protein_coding
ENSDART00000174178,si:cabz01021430.2-201,protein_coding
ENSDART00000182312,si:cabz01021430.2-203,protein_coding
ENSDART00000146246,nlrp16-202,protein_coding
ENSDART00000099821,nlrp16-201,protein_coding
ENSDART00000073930,notch3-201,protein_coding
ENSDART00000183499,notch3-202,protein_coding
ENSDART00000183591,notch3-203,protein_coding
ENSDART00000054803,trpt1-201,protein_coding
ENSDART00000172020,trpt1-202,protein_coding
ENSDART00000171148,,protein_coding
ENSDART00000185747,,protein_coding
ENSDART00000145923,crlf3-203,processed_transcript
ENSDART00000075903,crlf3-201,protein_coding
ENSDART00000143227,crlf3-202,processed_transcript
ENSDART00000147712,crlf3-204,protein_coding
ENSDART00000170994,ctsf-202,protein_coding
ENSDART00000172483,ctsf-203,retained_intron
ENSDART00000129898,ctsf-201,protein_coding
ENSDART00000099456,psenen-201,protein_coding
ENSDART00000186625,psenen-202,protein_coding
ENSDART00000146683,scara3-202,protein_coding
ENSDART00000002481,scara3-201,protein_coding
ENSDART00000032788,rdh8a-201,protein_coding
ENSDART00000154386,rdh8a-202,retained_intron
ENSDART00000133034,trarg1b-201,protein_coding
ENSDART00000082201,slc22a13b-201,protein_coding
ENSDART00000164243,slc22a13b-202,retained_intron
ENSDART00000189448,slc22a13b-203,protein_coding
ENSDART00000162142,,protein_coding
ENSDART00000189881,,protein_coding
ENSDART00000161168,,protein_coding
ENSDART00000181076,,protein_coding
ENSDART00000004338,epha4l-201,protein_coding
ENSDART00000144116,si:ch211-274p24.2-201,protein_coding
ENSDART00000143007,si:ch211-191a16.2-201,protein_coding
ENSDART00000183581,si:ch211-191a16.2-203,protein_coding
ENSDART00000157807,si:ch211-191a16.2-202,protein_coding
ENSDART00000170461,col5a3a-201,protein_coding
ENSDART00000083710,cactin-201,protein_coding
ENSDART00000147421,cactin-202,protein_coding
ENSDART00000174205,zgc:162958-203,protein_coding
ENSDART00000143417,zgc:162958-201,protein_coding
ENSDART00000171434,zgc:162958-202,protein_coding
ENSDART00000138333,si:ch73-120g24.5-201,protein_coding
ENSDART00000172042,si:ch73-120g24.5-202,protein_coding
ENSDART00000136172,si:dkey-29p10.4-201,protein_coding
ENSDART00000142164,ccl38.1-201,protein_coding
ENSDART00000153720,ccl38.1-202,protein_coding
ENSDART00000085522,hspb6-201,protein_coding
ENSDART00000154641,proser3-201,protein_coding
ENSDART00000109894,olfm2a-201,protein_coding
ENSDART00000138035,olfm2a-202,retained_intron
ENSDART00000178486,olfm2a-204,protein_coding
ENSDART00000154542,olfm2a-203,protein_coding
ENSDART00000138537,sec31a-202,protein_coding
ENSDART00000108587,sec31a-201,protein_coding
ENSDART00000055510,romo1-201,protein_coding
ENSDART00000156298,lin37-204,protein_coding
ENSDART00000156154,lin37-203,nonsense_mediated_decay
ENSDART00000076066,lin37-201,protein_coding
ENSDART00000153894,lin37-202,protein_coding
ENSDART00000055511,ergic3-202,protein_coding
ENSDART00000055502,ergic3-201,protein_coding
ENSDART00000018044,angptl6-201,protein_coding
ENSDART00000155406,si:ch73-208g10.1-202,protein_coding
ENSDART00000111791,si:ch73-208g10.1-201,protein_coding
ENSDART00000174235,,protein_coding
ENSDART00000114274,,protein_coding
ENSDART00000114516,,protein_coding
ENSDART00000167450,,protein_coding
ENSDART00000115002,zgc:171604-201,protein_coding
ENSDART00000029387,ppan-201,protein_coding
ENSDART00000141986,LRIG2-201,protein_coding
ENSDART00000139503,LRIG2-202,retained_intron
ENSDART00000185284,LRIG2-203,protein_coding
ENSDART00000097409,tmem232-201,protein_coding
ENSDART00000157239,tmem232-202,protein_coding
ENSDART00000131601,ccdc25-202,retained_intron
ENSDART00000153396,ccdc25-203,retained_intron
ENSDART00000037282,ccdc25-201,protein_coding
ENSDART00000156065,p2ry11-201,protein_coding
ENSDART00000160342,,protein_coding
ENSDART00000152409,mpp3b-201,protein_coding
ENSDART00000018071,eif3g-201,protein_coding
ENSDART00000131717,aifm5-202,protein_coding
ENSDART00000115097,aifm5-201,protein_coding
ENSDART00000150475,,antisense
ENSDART00000174096,si:ch73-266f23.4-201,protein_coding
ENSDART00000174210,si:ch73-266f23.4-202,protein_coding
ENSDART00000150753,znf1015-201,protein_coding
ENSDART00000170775,znf1015-203,protein_coding
ENSDART00000174327,znf1015-206,protein_coding
ENSDART00000171513,znf1015-204,protein_coding
ENSDART00000174295,znf1015-205,protein_coding
ENSDART00000157532,znf1015-202,protein_coding
ENSDART00000132017,tp53i11b-202,protein_coding
ENSDART00000140781,tp53i11b-203,protein_coding
ENSDART00000014726,tp53i11b-201,protein_coding
ENSDART00000182018,tp53i11b-205,protein_coding
ENSDART00000181593,tp53i11b-204,protein_coding
ENSDART00000171203,zgc:174180-201,protein_coding
ENSDART00000102952,suz12a-201,protein_coding
ENSDART00000138879,suz12a-203,retained_intron
ENSDART00000135957,suz12a-202,retained_intron
ENSDART00000162846,,processed_transcript
ENSDART00000021977,dnmt1-201,protein_coding
ENSDART00000165092,,processed_transcript
ENSDART00000150737,,processed_transcript
ENSDART00000155131,si:dkey-96g2.1-201,protein_coding
ENSDART00000022060,atf3-201,protein_coding
ENSDART00000137172,jag1a-202,protein_coding
ENSDART00000047851,jag1a-201,protein_coding
ENSDART00000121652,,protein_coding
ENSDART00000153520,,lincRNA
ENSDART00000150837,,protein_coding
ENSDART00000139677,ccdc92bb-201,protein_coding
ENSDART00000163119,,protein_coding
ENSDART00000193432,,protein_coding
ENSDART00000151256,rab11fip4a-202,retained_intron
ENSDART00000151775,rab11fip4a-203,protein_coding
ENSDART00000187406,rab11fip4a-204,protein_coding
ENSDART00000123505,rab11fip4a-201,protein_coding
ENSDART00000157779,,processed_transcript
ENSDART00000169135,,protein_coding
ENSDART00000159553,,processed_transcript
ENSDART00000134958,icam3-202,protein_coding
ENSDART00000114443,icam3-201,protein_coding
ENSDART00000155051,mych-202,protein_coding
ENSDART00000115049,mych-201,protein_coding
ENSDART00000156817,rps27a-203,retained_intron
ENSDART00000157035,rps27a-205,retained_intron
ENSDART00000154932,rps27a-202,processed_transcript
ENSDART00000156859,rps27a-204,protein_coding
ENSDART00000129530,rps27a-201,protein_coding
ENSDART00000135913,si:ch211-74m13.1-201,protein_coding
ENSDART00000180983,si:ch211-74m13.1-202,protein_coding
ENSDART00000140940,CLUH-201,protein_coding
ENSDART00000085453,CLUH-202,protein_coding
ENSDART00000151533,,protein_coding
ENSDART00000142710,,protein_coding
ENSDART00000189047,,protein_coding
ENSDART00000115076,,protein_coding
ENSDART00000162386,,protein_coding
ENSDART00000189170,,protein_coding
ENSDART00000148343,,processed_transcript
ENSDART00000018205,aanat2-201,protein_coding
ENSDART00000150840,,transcribed_unprocessed_pseudogene
ENSDART00000128101,,processed_transcript
ENSDART00000144151,JAKMIP2-201,protein_coding
ENSDART00000180076,JAKMIP2-202,protein_coding
ENSDART00000040169,JAKMIP2-203,protein_coding
ENSDART00000190751,JAKMIP2-204,protein_coding
ENSDART00000187037,JAKMIP2-205,protein_coding
ENSDART00000144628,,processed_transcript
ENSDART00000132544,,processed_transcript
ENSDART00000053095,rhbdf1a-201,protein_coding
ENSDART00000145766,rhbdf1a-202,protein_coding
ENSDART00000134714,cd82b-201,retained_intron
ENSDART00000147886,cd82b-202,protein_coding
ENSDART00000193808,cd82b-203,protein_coding
ENSDART00000147529,batf3-201,protein_coding
ENSDART00000150765,si:ch211-165i18.2-201,protein_coding
ENSDART00000032978,nsl1-201,protein_coding
ENSDART00000155306,,lincRNA
ENSDART00000152500,ppp1r3cb-203,protein_coding
ENSDART00000013360,ppp1r3cb-201,protein_coding
ENSDART00000141169,ppp1r3cb-202,protein_coding
ENSDART00000064692,tatdn3-201,protein_coding
ENSDART00000152865,tatdn3-203,protein_coding
ENSDART00000143025,tatdn3-202,nonsense_mediated_decay
ENSDART00000132587,mpg-201,protein_coding
ENSDART00000009164,esco2-201,protein_coding
ENSDART00000153518,,lincRNA
ENSDART00000038575,nprl3-201,protein_coding
ENSDART00000144457,nprl3-202,nonsense_mediated_decay
ENSDART00000150369,,antisense
ENSDART00000147004,oxsr1b-201,protein_coding
ENSDART00000155459,,antisense
ENSDART00000015979,farsb-201,protein_coding
ENSDART00000144645,farsb-202,processed_transcript
ENSDART00000053077,hbba2-201,protein_coding
ENSDART00000101709,hbaa2-201,protein_coding
ENSDART00000130869,ba1l-201,protein_coding
ENSDART00000147603,,antisense
ENSDART00000150704,si:ch73-266f23.3-201,protein_coding
ENSDART00000182966,si:ch73-266f23.3-202,protein_coding
ENSDART00000150472,,lincRNA
ENSDART00000150855,,lincRNA
ENSDART00000113098,hbaa1-201,protein_coding
ENSDART00000130917,coil-201,protein_coding
ENSDART00000136232,,protein_coding
ENSDART00000171252,man2a1-201,protein_coding
ENSDART00000180727,man2a1-202,protein_coding
ENSDART00000142014,hbba1-202,retained_intron
ENSDART00000145522,hbba1-203,retained_intron
ENSDART00000101713,hbba1-201,protein_coding
ENSDART00000151500,mtss1-202,processed_transcript
ENSDART00000134146,mtss1-201,protein_coding
ENSDART00000110848,si:ch211-5k11.8-201,protein_coding
ENSDART00000167994,stox2b-203,protein_coding
ENSDART00000166532,stox2b-202,protein_coding
ENSDART00000108796,stox2b-201,protein_coding
ENSDART00000144747,,protein_coding
ENSDART00000189683,,protein_coding
ENSDART00000121686,hbbe1.1-201,protein_coding
ENSDART00000157233,hbbe1.1-202,retained_intron
ENSDART00000125092,hbae1.2-201,protein_coding
ENSDART00000172536,znf989-202,protein_coding
ENSDART00000174164,znf989-203,protein_coding
ENSDART00000150532,znf989-201,protein_coding
ENSDART00000155050,hbbe1.2-202,retained_intron
ENSDART00000128380,hbbe1.2-201,protein_coding
ENSDART00000101734,hbae1.3-201,protein_coding
ENSDART00000111585,hbbe1.3-201,protein_coding
ENSDART00000115324,,protein_coding
ENSDART00000002568,engase-201,protein_coding
ENSDART00000190515,engase-202,protein_coding
ENSDART00000155871,hbae3-203,protein_coding
ENSDART00000122904,hbae3-202,protein_coding
ENSDART00000109016,hbae3-201,protein_coding
ENSDART00000058605,scpep1-201,protein_coding
ENSDART00000182500,scpep1-202,protein_coding
ENSDART00000154031,kank2-201,protein_coding
ENSDART00000179903,kank2-202,protein_coding
ENSDART00000122352,p4ha2-202,protein_coding
ENSDART00000174463,p4ha2-204,protein_coding
ENSDART00000024137,p4ha2-201,protein_coding
ENSDART00000160845,p4ha2-203,protein_coding
ENSDART00000147614,,protein_coding
ENSDART00000174310,zgc:173624-202,protein_coding
ENSDART00000150505,zgc:173624-201,protein_coding
ENSDART00000182373,,protein_coding
ENSDART00000146599,,IG_pseudogene
ENSDART00000151415,,protein_coding
ENSDART00000151768,,protein_coding
ENSDART00000191993,,protein_coding
ENSDART00000150261,zgc:173624-203,protein_coding
ENSDART00000154168,DOCK6-201,retained_intron
ENSDART00000082944,DOCK6-202,protein_coding
ENSDART00000147162,,unprocessed_pseudogene
ENSDART00000151774,,protein_coding
ENSDART00000151560,,protein_coding
ENSDART00000191687,,protein_coding
ENSDART00000183389,,protein_coding
ENSDART00000146334,,IG_V_pseudogene
ENSDART00000151716,,protein_coding
ENSDART00000185325,,protein_coding
ENSDART00000193934,,protein_coding
ENSDART00000021788,pbk-201,protein_coding
ENSDART00000136476,pbk-202,protein_coding
ENSDART00000180784,pbk-203,protein_coding
ENSDART00000151145,,protein_coding
ENSDART00000142616,,IG_V_pseudogene
ENSDART00000143546,,IG_V_pseudogene
ENSDART00000151077,,protein_coding
ENSDART00000151096,,protein_coding
ENSDART00000151528,,protein_coding
ENSDART00000151671,,protein_coding
ENSDART00000074100,osgn1-201,protein_coding
ENSDART00000151779,,protein_coding
ENSDART00000151499,,protein_coding
ENSDART00000150964,,protein_coding
ENSDART00000170308,,protein_coding
ENSDART00000150937,,protein_coding
ENSDART00000147828,,IG_V_pseudogene
ENSDART00000157002,angptl8-202,protein_coding
ENSDART00000155600,angptl8-201,protein_coding
ENSDART00000151377,,protein_coding
ENSDART00000151458,,protein_coding
ENSDART00000134110,,IG_V_pseudogene
ENSDART00000150891,,protein_coding
ENSDART00000151503,,protein_coding
ENSDART00000193530,,protein_coding
ENSDART00000108669,zgc:171551-201,protein_coding
ENSDART00000113546,zgc:171551-202,protein_coding
ENSDART00000154274,mafga-201,protein_coding
ENSDART00000151610,,protein_coding
ENSDART00000174274,,protein_coding
ENSDART00000181734,,protein_coding
ENSDART00000137490,,sense_intronic
ENSDART00000151313,,protein_coding
ENSDART00000151797,,protein_coding
ENSDART00000171414,,protein_coding
ENSDART00000192913,,protein_coding
ENSDART00000132692,,protein_coding
ENSDART00000151231,,protein_coding
ENSDART00000151302,,protein_coding
ENSDART00000151652,,protein_coding
ENSDART00000151461,,protein_coding
ENSDART00000151307,,protein_coding
ENSDART00000154685,ern1-203,processed_transcript
ENSDART00000153774,ern1-202,protein_coding
ENSDART00000014182,ern1-201,protein_coding
ENSDART00000151588,,protein_coding
ENSDART00000151463,,protein_coding
ENSDART00000151238,,protein_coding
ENSDART00000181843,,protein_coding
ENSDART00000148630,hspa4a-202,protein_coding
ENSDART00000021037,hspa4a-201,protein_coding
ENSDART00000151726,,protein_coding
ENSDART00000187118,,protein_coding
ENSDART00000154650,si:dkey-188h10.3-201,lincRNA
ENSDART00000131464,,IG_V_pseudogene
ENSDART00000133670,,IG_V_pseudogene
ENSDART00000151414,,protein_coding
ENSDART00000151527,,protein_coding
ENSDART00000184666,,protein_coding
ENSDART00000151249,zcchc10-202,retained_intron
ENSDART00000151362,zcchc10-203,protein_coding
ENSDART00000121725,zcchc10-201,protein_coding
ENSDART00000151344,,protein_coding
ENSDART00000151590,,protein_coding
ENSDART00000151408,,protein_coding
ENSDART00000151264,,protein_coding
ENSDART00000155365,,protein_coding
ENSDART00000151452,,protein_coding
ENSDART00000155376,tex2-203,protein_coding
ENSDART00000108995,tex2-201,protein_coding
ENSDART00000189234,tex2-205,protein_coding
ENSDART00000123544,tex2-202,protein_coding
ENSDART00000188752,tex2-204,protein_coding
ENSDART00000151092,,protein_coding
ENSDART00000151669,,protein_coding
ENSDART00000187926,,protein_coding
ENSDART00000157153,pigu-202,protein_coding
ENSDART00000110441,pigu-201,protein_coding
ENSDART00000151682,,protein_coding
ENSDART00000151493,,protein_coding
ENSDART00000151160,,protein_coding
ENSDART00000170201,,protein_coding
ENSDART00000150907,,protein_coding
ENSDART00000164235,,protein_coding
ENSDART00000159313,si:dkey-262g12.10-201,protein_coding
ENSDART00000038525,slc16a3a-201,protein_coding
ENSDART00000156868,,processed_transcript
ENSDART00000155071,,processed_transcript
ENSDART00000156815,,processed_transcript
ENSDART00000159219,,protein_coding
ENSDART00000184297,,protein_coding
ENSDART00000187985,,protein_coding
ENSDART00000163087,,protein_coding
ENSDART00000162413,axin2-202,protein_coding
ENSDART00000157879,axin2-201,processed_transcript
ENSDART00000171441,axin2-203,protein_coding
ENSDART00000176127,axin2-204,protein_coding
ENSDART00000136714,,protein_coding
ENSDART00000172434,,protein_coding
ENSDART00000150546,si:dkey-262g12.3-202,protein_coding
ENSDART00000136328,si:dkey-262g12.3-201,protein_coding
ENSDART00000172369,,lincRNA
ENSDART00000140943,padi2-202,protein_coding
ENSDART00000064842,padi2-201,protein_coding
ENSDART00000135149,si:dkey-217m5.8-201,protein_coding
ENSDART00000184886,si:dkey-217m5.8-202,protein_coding
ENSDART00000159619,si:dkey-262g12.9-202,protein_coding
ENSDART00000130499,si:dkey-262g12.9-201,protein_coding
ENSDART00000157770,PRKCA-201,protein_coding
ENSDART00000166709,PRKCA-202,protein_coding
ENSDART00000158540,PRKCA-203,protein_coding
ENSDART00000155551,,processed_transcript
ENSDART00000154367,cacng5b-202,protein_coding
ENSDART00000151099,cacng5b-201,protein_coding
ENSDART00000031470,pafah1b1b-201,protein_coding
ENSDART00000179938,pafah1b1b-202,protein_coding
ENSDART00000151350,aff4-201,processed_transcript
ENSDART00000151512,aff4-202,protein_coding
ENSDART00000151748,aff4-203,protein_coding
ENSDART00000147026,shroom1-201,protein_coding
ENSDART00000179940,shroom1-203,protein_coding
ENSDART00000164806,shroom1-202,protein_coding
ENSDART00000159074,,protein_coding
ENSDART00000168331,,protein_coding
ENSDART00000193212,,protein_coding
ENSDART00000180232,,protein_coding
ENSDART00000154405,rac1b-202,retained_intron
ENSDART00000130877,rac1b-201,protein_coding
ENSDART00000152731,scaf4b-204,protein_coding
ENSDART00000130404,scaf4b-203,retained_intron
ENSDART00000129218,scaf4b-202,retained_intron
ENSDART00000099234,scaf4b-201,non_stop_decay
ENSDART00000155958,,sense_intronic
ENSDART00000161778,,protein_coding
ENSDART00000180851,,protein_coding
ENSDART00000188841,,protein_coding
ENSDART00000156398,CYTH3-201,protein_coding
ENSDART00000155003,CYTH3-202,processed_transcript
ENSDART00000170259,,antisense
ENSDART00000156553,cyth3b-203,protein_coding
ENSDART00000125439,cyth3b-202,protein_coding
ENSDART00000050576,cyth3b-201,protein_coding
ENSDART00000184874,cyth3b-205,protein_coding
ENSDART00000181743,cyth3b-204,protein_coding
ENSDART00000174207,si:dkey-262g12.12-202,protein_coding
ENSDART00000174141,si:dkey-262g12.12-201,protein_coding
ENSDART00000025326,csnk1da-201,protein_coding
ENSDART00000175208,csnk1da-202,protein_coding
ENSDART00000114825,mntb-201,protein_coding
ENSDART00000123970,mntb-202,protein_coding
ENSDART00000006971,septin4a-201,protein_coding
ENSDART00000129481,stk19-202,nonsense_mediated_decay
ENSDART00000153782,stk19-203,retained_intron
ENSDART00000124992,stk19-201,protein_coding
ENSDART00000142554,pimr136-201,protein_coding
ENSDART00000129778,si:cabz01032454.3-201,protein_coding
ENSDART00000174110,,antisense
ENSDART00000014103,zgc:112148-201,protein_coding
